id,state_code,source,name,ward_code,category,subtype,management,education,poi_type,no_of_teac,no_of_stud,global_id,layer,path,geometry,longitude,latitude,state_name
u_fc_poi_school.3280,AD,NMIS,Kubi Primary School,ADSMCH05,Primary,Primary,Public,Formal,School,,,081323a3-ff8d-4835-99b3-976bb5675b8b,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (13.303856 10.665583),13.303856,10.665583,Adamawa
u_fc_poi_school.3299,AD,NMIS,Maliki Primary School,ADSDSA06,Primary,Primary,Public,Formal,School,,,08216782-09df-400c-9771-dffa2b7084cd,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.093106 9.375028),12.093106,9.375028,Adamawa
u_fc_poi_school.3398,AD,NMIS,Gangjamdi Primary School,ADSJAD01,Primary,Primary,Public,Formal,School,,,085d5bed-b39c-45c9-b835-90cb04d72f28,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.059083 8.477438),12.059083,8.477438,Adamawa
u_fc_poi_school.3444,AD,NMIS,Bajabu Primary School,ADSJAD11,Primary,Primary,Public,Formal,School,,,087cfe7d-dc6e-4455-ab06-9575cec6a85b,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.319306 8.667482),12.319306,8.667482,Adamawa
u_fc_poi_school.3451,AD,NMIS,Anwaru Islam,ADSNUM08,Primary,Standard,Private,Religious,School,,,08832a5c-5df4-44b3-9e44-be290dd2c246,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.029363 9.471026),12.029363,9.471026,Adamawa
u_fc_poi_school.3491,AD,NMIS,Yembware Primary School,ADSLMR09,Primary,Primary,Public,Formal,School,,,089f485f-3c81-4db8-ac5d-adab651a34da,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.490447 9.597223),11.490447,9.597223,Adamawa
u_fc_poi_school.3497,AD,NMIS,Muchalla Primary School,ADSGMB09,Primary,Standard,Public,Formal,School,,,08a0ef69-5634-4923-b4a2-8ea8a5e06cba,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.70833 10.124002),12.70833,10.124002,Adamawa
u_fc_poi_school.3532,AD,NMIS,Bangda Primary School,ADSSHG04,Primary,Primary,Public,Formal,School,,,08c094ab-4f3a-41bd-8c95-f11ff1fd41ea,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.211233 10.211858),12.211233,10.211858,Adamawa
u_fc_poi_school.3589,AD,NMIS,Muni Primary School,ADSMCH09,Primary,Primary,Public,Formal,School,,,08e165ac-12b3-43f8-8521-c00e9e3a54e7,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (13.395112 10.605209),13.395112,10.605209,Adamawa
u_fc_poi_school.3701,AD,NMIS,Banner Christian Nursery and Primary School,ADSYLN04,Primary,Standard,Public,Formal,School,,,09245644-b6a9-4b45-855f-1e6ccae830ed,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.462202 9.233839),12.462202,9.233839,Adamawa
u_fc_poi_school.3711,AD,NMIS,Arnaddo Debbo Primary School,ADSGAN08,Primary,Primary,Public,Formal,School,,,092bd007-8689-41c9-8703-01d47ff85090,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.058861 8.409062),12.058861,8.409062,Adamawa
u_fc_poi_school.3800,AD,NMIS,Tudun Wada Primary School,ADSMCH04,Primary,Primary,Public,Formal,School,,,0962f2d5-9b9c-4036-ae47-3f377fbf9c4e,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (13.3491 10.5901),13.3491,10.5901,Adamawa
u_fc_poi_school.3862,AD,NMIS,Bongo Primary Song Bongo Gari,ADSSNG07,Primary,Primary,Public,Formal,School,,,098671f1-e3e3-4837-bf43-9a526b87fd9d,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.615676 9.811307),12.615676,9.811307,Adamawa
u_fc_poi_school.3930,AD,NMIS,Nassarawa Jerreng Primary School,ADSMWA06,Primary,Primary,Public,Formal,School,,,09b214a4-fdad-4775-bddb-b9bebab83dd2,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.895116 8.962429),11.895116,8.962429,Adamawa
u_fc_poi_school.4078,AD,NMIS,Watu Primary School,ADSMCH05,Primary,Primary,Public,Formal,School,,,0a07d881-0165-4556-b1a4-55cf23baa58d,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (13.370585 10.607736),13.370585,10.607736,Adamawa
u_fc_poi_school.4098,AD,eHA Polio,Contentment Nursery and Primary School,ADSHNG01,Primary,Standard,Private,Formal,School,,,0a13dac5-f00e-43b2-af29-8695a23421d6,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (13.0230473 10.243209),13.0230473,10.243209,Adamawa
u_fc_poi_school.4135,AD,NMIS,Daburum Primary School,ADSGAN10,Primary,Primary,Public,Formal,School,,,0a292aa3-4e2c-4683-9865-d7e04661ebe8,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.983878 8.609865),11.983878,8.609865,Adamawa
u_fc_poi_school.4187,AD,NMIS,Nurul Ulum Academy,ADSMWA08,Primary,Standard,Private,Integrated,School,,,0a4d5805-9950-42fa-849c-fb8b8dffb5fd,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.054046 9.047526),12.054046,9.047526,Adamawa
u_fc_poi_school.4229,AD,NMIS,Mutuku Sida Primary School,ADSHNG01,Primary,Standard,Public,Formal,School,,,0a62fffa-2570-428e-89fa-2e613f06099a,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.971619 10.315615),12.971619,10.315615,Adamawa
u_fc_poi_school.4231,AD,NMIS,Dwam I Primary School,ADSDSA06,Primary,Primary,Public,Formal,School,,,0a650700-5720-4179-ba16-7a91a04282ec,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.089603 9.463382),12.089603,9.463382,Adamawa
u_fc_poi_school.4257,AD,NMIS,Parijo Primary School,ADSGMB08,Primary,Primary,Public,Formal,School,,,0a736dd1-bb94-4940-b5b4-8c87213dc8fb,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.720699 10.283615),12.720699,10.283615,Adamawa
u_fc_poi_school.4271,AD,NMIS,Hurkwene Primary School,ADSGMB01,Primary,Primary,Public,Formal,School,,,0a7f00ee-c9b1-4bf7-9317-05ca189f7956,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.447439 10.061031),12.447439,10.061031,Adamawa
u_fc_poi_school.4281,AD,eHA Polio,Nomadic Primary School Dongo Fulani,ADSGMB08,Primary,Standard,Public,Formal,School,,,0a8a71dd-3b29-4093-8575-321d490d4380,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.7192827 10.2326702),12.7192827,10.2326702,Adamawa
u_fc_poi_school.4316,AD,eHA Polio,Tali Koma Primary School,ADSFUR05,Primary,Standard,Public,Formal,School,,,0aa22c9e-0c52-4e81-91f4-ffd27832806b,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.4465403 8.7960122),12.4465403,8.7960122,Adamawa
u_fc_poi_school.4340,AD,NMIS,Sabana Primary School,ADSYLA11,Primary,Primary,Public,Formal,School,,,0ab44e3a-62a8-4363-9b22-4cf8f61c896e,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.229719 9.322943),12.229719,9.322943,Adamawa
u_fc_poi_school.4396,AD,NMIS,Majekin Primary School,ADSMAH05,Primary,Primary,Public,Formal,School,,,0adca853-26f1-4341-bc7b-d8e8124f704b,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (13.13391 10.033925),13.13391,10.033925,Adamawa
u_fc_poi_school.4420,AD,NMIS,Zah Primary School,ADSHNG03,Primary,Primary,Public,Formal,School,,,0ae83e7d-5259-4350-b0b8-546654bc1f0c,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.743068 10.410593),12.743068,10.410593,Adamawa
u_fc_poi_school.4507,AD,NMIS,Gozefan Primary School,ADSNUM02,Primary,Primary,Public,Formal,School,,,0b222d45-9543-448d-bb44-05ab10f402d3,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.601725 9.312566),11.601725,9.312566,Adamawa
u_fc_poi_school.4598,AD,eHA Polio,Wajah Islame Primary School,ADSHNG06,Primary,Standard,Public,Formal,School,,,0b5895ac-3fcd-40dc-a82e-76b9faa8cf54,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.9196898 10.2356962),12.9196898,10.2356962,Adamawa
u_fc_poi_school.4746,AD,NMIS,Bajaule Primary School,ADSGYL10,Primary,Primary,Public,Formal,School,,,0bb6c537-88a0-4b23-986a-d85a408eb5f9,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (13.225923 10.167274),13.225923,10.167274,Adamawa
u_fc_poi_school.4751,AD,NMIS,Basic Nursery and Primary School,ADSYLA09,Primary,Standard,Private,Formal,School,,,0bbb06b0-9a4d-43ff-8bcc-9bc901662f87,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.235752 9.295906),12.235752,9.295906,Adamawa
u_fc_poi_school.4871,AD,NMIS,Kolwa Primary School,ADSMAH08,Primary,Primary,Public,Formal,School,,,0c050b83-5a07-4326-b04a-e9b8c6758be6,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (13.176447 9.934198),13.176447,9.934198,Adamawa
u_fc_poi_school.5042,AD,NMIS,Sabewa Primary School,ADSDSA04,Primary,Primary,Public,Formal,School,,,0c6c58d7-bff7-48ef-bfba-a4fea1a1d0c5,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.070341 9.571547),12.070341,9.571547,Adamawa
u_fc_poi_school.5048,AD,NMIS,Dubai Nomadic School,ADSGMB01,Primary,Primary,Public,Formal,School,,,0c6fd15f-3375-44ff-8295-d57f1b38c0f6,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.337911 10.117388),12.337911,10.117388,Adamawa
u_fc_poi_school.5143,AD,NMIS,Bole I Primary School,ADSYLA03,Primary,Primary,Public,Formal,School,,,0caddcfd-5f21-48b0-8275-cb8d750674d9,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.462805 9.122106),12.462805,9.122106,Adamawa
u_fc_poi_school.5166,AD,NMIS,Kopali Primary School,ADSMUB07,Primary,Primary,Public,Formal,School,,,0cbead71-2844-4078-a96b-9c802e94c799,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (13.367589 10.47181),13.367589,10.47181,Adamawa
u_fc_poi_school.5196,AD,NMIS,Federal Government College Staff Nursery and Primary School,ADSGAN04,Primary,Standard,Private,Formal,School,,,0cca43e3-ee24-4f8a-99ee-5878cdec475f,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.053775 8.461726),12.053775,8.461726,Adamawa
u_fc_poi_school.5365,AD,eHA Polio,Karewa Primary School,ADSYLN06,Primary,Standard,Public,Formal,School,,,0d3a2316-c9e9-45b3-8f89-ef4896ebf9b0,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.4447417 9.2470641),12.4447417,9.2470641,Adamawa
u_fc_poi_school.5389,AD,NMIS,Komsiri Primary School,ADSJAD09,Primary,Primary,Public,Formal,School,,,0d4889a8-c284-4ec5-8712-1dcf4bc0a42d,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.057897 8.721094),12.057897,8.721094,Adamawa
u_fc_poi_school.5417,AD,eHA Polio,Garin Alhaji Primary School,ADSFUR04,Primary,Standard,Public,Formal,School,,,0d58abe7-8071-4fdc-b6e7-4166da776161,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.9062685 9.2508795),12.9062685,9.2508795,Adamawa
u_fc_poi_school.5509,AD,NMIS,Global City Academy,ADSGYL06,Primary,Standard,Private,Formal,School,,,0d99adc4-4fcb-4327-9fc6-660309a4a7c3,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (13.259822 10.264252),13.259822,10.264252,Adamawa
u_fc_poi_school.5737,AD,NMIS,Solid Step Foundation Nursery and Primary School,ADSHNG09,Primary,Standard,Private,Formal,School,,,0e1dad41-0bec-4d90-82df-9e07eccc5efa,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (13.155081 10.311223),13.155081,10.311223,Adamawa
u_fc_poi_school.5738,AD,NMIS,LGEA Primary School Goyekizza,ADSLMR06,Primary,Standard,Public,Formal,School,,,0e1e4372-fa7b-425b-a299-c65d766ebe86,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.5926939 9.634906),11.5926939,9.634906,Adamawa
u_fc_poi_school.5794,AD,NMIS,Majalisa Primary School,ADSYLN04,Primary,Primary,Public,Formal,School,,,0e43d95b-87c3-4acf-8273-1e924c7efd2b,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.460777 9.276919),12.460777,9.276919,Adamawa
u_fc_poi_school.5800,AD,NMIS,Namjo Primary School,ADSMWA12,Primary,Primary,Public,Formal,School,,,0e459778-8f1b-4952-bdb3-7f85451a1f86,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.000136 9.064821),12.000136,9.064821,Adamawa
u_fc_poi_school.5920,AD,NMIS,Dolom Primary School Dolom,ADSSNG01,Primary,Primary,Public,Formal,School,,,0e844da3-a098-4e6b-a5c8-764d2adfd439,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.339916 9.806687),12.339916,9.806687,Adamawa
u_fc_poi_school.5946,AD,NMIS,Sabongari Primary School,ADSGRE04,Primary,Primary,Public,Formal,School,,,0e9970c7-e7fc-45e5-aaac-5d90dff66924,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.50772 9.334522),12.50772,9.334522,Adamawa
u_fc_poi_school.6055,AD,NMIS,Kerau II Primary School,ADSGUY08,Primary,Primary,Public,Formal,School,,,0ee74ea2-f0e7-42eb-a983-03cb41488a83,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.903565 9.697797),11.903565,9.697797,Adamawa
u_fc_poi_school.6106,AD,NMIS,Gangworen Primary School,ADSTNG01,Primary,Primary,Public,Formal,School,,,0f08ff7b-014e-43b8-9478-e2983bcc08e2,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.791155 8.28709),11.791155,8.28709,Adamawa
u_fc_poi_school.6134,AD,NMIS,Wammi LGEA Primary School,ADSLMR06,Primary,Primary,Public,Formal,School,,,0f16096e-d5ea-4441-ac4f-4229d21ce401,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.724167 9.629905),11.724167,9.629905,Adamawa
u_fc_poi_school.6234,AD,NMIS,Kanzul Islamic Nursery and Primary School,ADSYLA10,Primary,Standard,Private,Integrated,School,,,0f53a723-1cb7-401a-abc6-265a3e30c9e5,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.485384 9.199367),12.485384,9.199367,Adamawa
u_fc_poi_school.6353,AD,eHA Polio,Buzza Nursery School,ADSHNG11,Primary,Pre Primary,Private,Formal,School,,,0fa748d5-8e08-4915-a12d-0cd944630dba,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.8162235 10.1763589),12.8162235,10.1763589,Adamawa
u_fc_poi_school.6364,AD,NMIS,Filingo Primary School,ADSFUR04,Primary,Primary,Public,Formal,School,,,0face4be-1c2a-478b-bae7-e4e6d0e38e1e,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.873201 9.243502),12.873201,9.243502,Adamawa
u_fc_poi_school.6422,AD,NMIS,Manuf Nursery and Primary School,ADSGRE10,Primary,Standard,Public,Integrated,School,,,0fd32b9d-fd27-4442-8852-ca86e0c88861,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.580075 9.495553),12.580075,9.495553,Adamawa
u_fc_poi_school.6487,AD,NMIS,Kirchinga Central Primary School,ADSMDG05,Primary,Primary,Public,Formal,School,,,0ffb90a6-b838-41c7-8ce2-3b1e537febd7,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (13.350675 10.782167),13.350675,10.782167,Adamawa
u_fc_poi_school.6533,AD,NMIS,Jarandi Leko Primary School,ADSJAD06,Primary,Primary,Public,Formal,School,,,101e634b-9b45-4e82-ad4c-587517060449,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.304192 8.665856),12.304192,8.665856,Adamawa
u_fc_poi_school.6607,AD,NMIS,Dong II Primary School,ADSDSA05,Primary,Primary,Public,Formal,School,,,104af65b-2674-48c9-8ef6-1a4b537e57c9,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.910613 9.402843),11.910613,9.402843,Adamawa
u_fc_poi_school.6622,AD,NMIS,Kautel Primary School,ADSMAH07,Primary,Primary,Public,Formal,School,,,10557c36-5003-4f29-bdba-9a66f9bb53ef,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (13.173104 10.119921),13.173104,10.119921,Adamawa
u_fc_poi_school.6670,AD,NMIS,Gangnai Primary School,ADSJAD08,Primary,Primary,Public,Formal,School,,,10759803-770f-4050-8df2-b7b00b6fbe56,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.091731 8.753427),12.091731,8.753427,Adamawa
u_fc_poi_school.6673,AD,NMIS,Dageri Gada Primary School,ADSJAD10,Primary,Primary,Public,Formal,School,,,1076c286-b9bc-4927-8b2b-3e6b7c81112c,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.238046 8.696028),12.238046,8.696028,Adamawa
u_fc_poi_school.6675,AD,NMIS,Old Government Reserved Area Primary School,ADSYLN02,Primary,Standard,Public,Formal,School,,,1078404a-4a60-4b11-aaba-42dd09cbe5c8,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.457309 9.26565),12.457309,9.26565,Adamawa
