id,state_code,source,name,ward_code,category,subtype,management,education,poi_type,no_of_teac,no_of_stud,global_id,layer,path,geometry,longitude,latitude,state_name,state_clean,norm_name,School Status,School Level,School Type,School Name
u_fc_poi_school.43032,BR,NMIS,Mittiri Primary School,12309,Primary,Primary,Public,Formal,School,,,66c293b9-153f-4f55-8950-6e11d9feae66,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.419928 12.3858618),13.419928,12.3858618,Borno,Borno,mittiri,Closed,Pre-Primary and Primary       ,,Mittiri Primary School
u_fc_poi_school.43050,BR,NMIS,Bulbul Primary School,10708,Primary,Primary,Public,Formal,School,,,66d08b1f-8b7a-4955-b231-f5dd368c3167,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.3855525 11.1261695),12.3855525,11.1261695,Borno,Borno,bulbul,Closed,Pre-Primary and Primary,,Bulbul Primary School
u_fc_poi_school.43288,BR,NMIS,Gwange III Primary School,12409,Primary,Aggregate,Public,Formal,School,,,6762fa24-bce4-421d-b4de-ffc9d6df62a7,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.1714879 11.8265393),13.1714879,11.8265393,Borno,Borno,gwange iii,Open,Pre-Primary and Primary       ,,Gwange III Primary School
u_fc_poi_school.43857,BR,NMIS,Ghuma East Primary School,11201,Primary,Primary,Public,Formal,School,,,68a1792b-2177-4b32-a998-c0fb8c90215f,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.25957 10.5240028),12.25957,10.5240028,Borno,Borno,ghuma east,Open,Pre-Primary and Primary       ,,Ghuma East Primary School
u_fc_poi_school.43883,BR,NMIS,Kwada Primary School,10611,Primary,Primary,Public,Formal,School,,,68b26aa0-7b5b-4fec-8848-b97bc1feac2b,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.8008518 10.8748385),12.8008518,10.8748385,Borno,Borno,kwada,Open,Pre-Primary and Primary       ,,Kwada Primary School
u_fc_poi_school.44143,BR,NMIS,Kareji Primary School,12709,Primary,Primary,Public,Formal,School,,,69517eb6-c996-46ae-98d2-74d3185f2f56,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.8597519 10.0361985),11.8597519,10.0361985,Borno,Borno,kareji,Open,Pre-Primary and Primary       ,,Kareji Primary School
u_fc_poi_school.44305,BR,NMIS,Ajiri Primary School,11901,Primary,Primary,Public,Formal,School,,,69bc36ff-1083-4b82-9749-602075744327,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.7090698 11.9740787),13.7090698,11.9740787,Borno,Borno,ajiri,Closed,Pre-Primary and Primary       ,,Ajiri Primary School
u_fc_poi_school.44593,BR,NMIS,Shaffa Central Primary School,11204,Primary,Standard,Public,Formal,School,,,6a6092e8-bf29-4bf5-9503-cc8d83e78440,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.328722 10.5111049),12.328722,10.5111049,Borno,Borno,shaffa central,Open,Pre-Primary and Primary       ,,Shaffa Central Primary School
u_fc_poi_school.44689,BR,NMIS,Pirdla Primary School,11205,Primary,Primary,Public,Formal,School,,,6a9ea16c-7dec-48a8-9cd4-ccf4b2e8aad4,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.2558305 10.5435157),12.2558305,10.5435157,Borno,Borno,pirdla,Open,Pre-Primary and Primary       ,,Pirdla Primary School
u_fc_poi_school.45003,BR,NMIS,Banki Primary School,10305,Primary,Standard,Public,Formal,School,,,6b4e0077-5fa5-452a-8363-4a9476dafae1,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (14.1508474 11.2571306),14.1508474,11.2571306,Borno,Borno,banki,Closed,Pre-Primary and Primary       ,,Banki Primary School
u_fc_poi_school.45086,BR,OSGOF,Primary School Kuladeni,12703,Primary,Primary,Unknown,Formal,School,,,6b7f80e1-d4e0-48d0-89f7-3aecdbdac285,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.7996502 10.2137917),11.7996502,10.2137917,Borno,Borno,kuladeni,Open,Pre-Primary and Primary       ,,Kuladeni Primary School
u_fc_poi_school.45120,BR,NMIS,Wanori Primary School,11603,Primary,Primary,Public,Formal,School,,,6b9aecec-d313-481c-bc15-5422f6e32396,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.3003012 11.7453567),13.3003012,11.7453567,Borno,Borno,wanori,Closed,Pre-Primary and Primary,,Wanori Primary School
u_fc_poi_school.45515,BR,NMIS,Koibe Primary School,10802,Primary,Primary,Public,Formal,School,,,6c958ee0-5606-499c-8bc2-daadcbdd7295,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.8601005 12.0164219),13.8601005,12.0164219,Borno,Borno,koibe,Closed,Pre-Primary and Primary       ,,Koibe Primary School
u_fc_poi_school.45569,BR,NMIS,Giwi Primary School,10213,Primary,Primary,Public,Formal,School,,,6cb3c019-57f4-4e1b-b8e4-93309510f583,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.1096017 10.5132417),13.1096017,10.5132417,Borno,Borno,giwi,Open,Pre-Primary and Primary       ,SUBEB,Giwi Primary School
u_fc_poi_school.46362,BR,OSGOF,Kwajaffa Bura Primary School,11206,Primary,Primary,Unknown,Formal,School,,,6e7d472e-56db-4c64-9bf5-20cf49d7843f,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.4047004 10.4817117),12.4047004,10.4817117,Borno,Borno,kwajaffa bura,Open,Pre-Primary and Primary       ,,Kwajaffa Bura Primary School
u_fc_poi_school.46584,BR,NMIS,Mile 3 Primary School,11702,Primary,Primary,Public,Formal,School,,,6f0ed085-91b5-4e48-8bbd-0aa9cfd91ea1,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.7892421 13.0762239),13.7892421,13.0762239,Borno,Borno,mile 3,Open,Pre-Primary and Primary,,Mile 3 Primary School
u_fc_poi_school.46644,BR,NMIS,Kareto Primary School,12207,Primary,Primary,Public,Formal,School,,,6f2f7505-e406-4d01-b9e0-00277857c86b,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.5067008 12.8847635),12.5067008,12.8847635,Borno,Borno,kareto,Closed,Pre-Primary and Primary       ,,Kareto Primary School
u_fc_poi_school.47050,BR,NMIS,Yale Garua Primary School,10301,Primary,Primary,Public,Formal,School,,,70269d76-75c8-42c7-b342-9ad89acedc7b,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.7061731 11.7079672),13.7061731,11.7079672,Borno,Borno,yale garua,Closed,Pre-Primary and Primary,,Yale Garua Primary School
u_fc_poi_school.47052,BR,NMIS,Dipchari Primary School,10307,Primary,Primary,Public,Formal,School,,,7027105f-15d6-426f-91df-edcdb5b929c0,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.9108241 11.3888346),13.9108241,11.3888346,Borno,Borno,dipchari,Closed,Pre-Primary and Primary       ,,Dipchari Primary School
u_fc_poi_school.47236,BR,OSGOF,Ashigashiya Primary School,11101,Primary,Primary,Unknown,Formal,School,,,7099bd3f-1257-4da9-a74f-f6d360f2bf8e,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.8692126 11.133292),13.8692126,11.133292,Borno,Borno,ashigashiya,Closed,Pre-Primary and Primary,,Ashigashiya Primary School
u_fc_poi_school.47329,BR,NMIS,Bigaru Primary School,12710,Primary,Primary,Public,Formal,School,,,70d4600f-36c9-40ca-95cb-4101be84a3ce,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.067135 10.2181542),12.067135,10.2181542,Borno,Borno,bigaru,Open,Junior Secondary              ,,Bigaru Junior Secondary School
u_fc_poi_school.47805,BR,OSGOF,Chara Primary School,10501,Primary,Primary,Unknown,Formal,School,,,71e6d8a3-e06d-42e8-bdac-e3569fb31c78,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.9676515 10.884236),11.9676515,10.884236,Borno,Borno,chara,Open,Pre-Primary and Primary       ,,Chara Primary School
u_fc_poi_school.48343,BR,NMIS,Maina Maaji Boarding Primary School,11709,Primary,Primary,Public,Formal,School,,,732717e8-80c8-48ca-a9e4-08a53615d60c,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.5710236 12.9271892),13.5710236,12.9271892,Borno,Borno,maina maaji boarding,Open,Pre-Primary and Primary,,Maina Maaji Boarding Primary School
u_fc_poi_school.48421,BR,NMIS,Auno Central Primary School,11602,Primary,Primary,Public,Formal,School,,,7359a727-3c11-4759-917a-0cb1715e96f8,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.9344902 11.847109),12.9344902,11.847109,Borno,Borno,auno central,Open,Pre-Primary and Primary       ,,Auno Central Primary School
u_fc_poi_school.48999,BR,NMIS,Kwayari Primary School,11406,Primary,Primary,Public,Formal,School,,,74994f93-b938-4d3c-a257-3f8b9d8e4074,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.5487294 11.7409906),12.5487294,11.7409906,Borno,Borno,kwayari,Closed,Pre-Primary and Primary       ,,Kwayari Primary School
u_fc_poi_school.49058,BR,OSGOF,Modu Ajiri Primary School,11310,Primary,Primary,Unknown,Formal,School,,,74b5be23-e460-44ae-829a-25d60916fdb1,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.0995372 11.9411075),13.0995372,11.9411075,Borno,Borno,modu ajiri,Closed,Pre-Primary and Primary,,Modu Ajiri Primary School
u_fc_poi_school.49206,BR,NMIS,Njibaram Primary School,10710,Primary,Primary,Public,Formal,School,,,750b95b5-6961-4f4b-af85-a44cae30655a,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.947833 11.0784624),12.947833,11.0784624,Borno,Borno,njibaram,Closed,Pre-Primary and Primary,,Njibaram Primary School
u_fc_poi_school.49325,BR,OSGOF,Daura Primary School,12205,Primary,Primary,Unknown,Formal,School,,,7560a303-4869-4b88-a642-29b75506065a,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.57821 13.15198),12.57821,13.15198,Borno,Borno,daura,Open,Pre-Primary and Primary       ,SUBEB,Daura Primary School
u_fc_poi_school.49358,BR,NMIS,Walama Primary School,12711,Primary,Primary,Public,Formal,School,,,75704d91-f0d9-4691-9dbd-af8dc26d9037,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.9631779 10.2861267),11.9631779,10.2861267,Borno,Borno,walama,Open,Pre-Primary and Primary       ,,Walama Primary School
u_fc_poi_school.49582,BR,NMIS,Wulo Primary School,12310,Primary,Primary,Public,Formal,School,,,75fcf84c-5f39-42c7-ae13-0c0c8dc3e37e,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.5156754 12.5062753),13.5156754,12.5062753,Borno,Borno,wulo,Closed,Pre-Primary and Primary       ,,Wulo Primary School
u_fc_poi_school.49808,BR,NMIS,Bakaina Primary School,12710,Primary,Primary,Public,Formal,School,,,768f639f-da28-4ba8-a2ee-ee91b5303ca7,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.0364237 10.139426),12.0364237,10.139426,Borno,Borno,bakaina,Open,Pre-Primary and Primary       ,,Bakaina Primary School
u_fc_poi_school.50035,BR,NMIS,Central Primary School,10904,Primary,Primary,Public,Formal,School,,,7715b33c-df5a-4303-b225-0d33b713d21f,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.7874422 12.4981391),12.7874422,12.4981391,Borno,Borno,central,Closed,Pre-Primary and Primary       ,,Central Primary School
u_fc_poi_school.50680,BR,OSGOF,Fannamiri Primary School,12308,Primary,Primary,Unknown,Formal,School,,,789d0de7-6da8-452a-96d3-b5a567c4e4fa,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.7359029 12.6392855),13.7359029,12.6392855,Borno,Borno,fannamiri,Closed,Pre-Primary and Primary,,Fannamiri Primary School
u_fc_poi_school.50814,BR,OSGOF,Agapalawa Primary School,11105,Primary,Primary,Unknown,Formal,School,,,78e64ac6-293a-4a50-bbd0-ea5420542173,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.80363 11.10576),13.80363,11.10576,Borno,Borno,agapalawa,Closed,Pre-Primary and Primary,,Agapalawa Primary School
u_fc_poi_school.50823,BR,NMIS,Gamasuno Primary School,10904,Primary,Primary,Public,Formal,School,,,78ec8da0-8a70-446c-a6af-1858331e0d3f,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.8724196 12.4093291),12.8724196,12.4093291,Borno,Borno,gamasuno,Closed,Pre-Primary and Primary       ,,Gamasuno Primary School
u_fc_poi_school.51231,BR,NMIS,Wurojam Primary School,12710,Primary,Primary,Public,Formal,School,,,79f28257-3ea7-42de-ada5-22df7148fcc0,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.0231521 10.1438516),12.0231521,10.1438516,Borno,Borno,wurojam,Open,Pre-Primary and Primary       ,,Wurojam Primary School
u_fc_poi_school.51337,BR,NMIS,Meleram Primary School,10908,Primary,Primary,Public,Formal,School,,,7a2e739d-b9f7-4507-842c-7657534d62e7,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.8823495 12.7287233),12.8823495,12.7287233,Borno,Borno,meleram,Closed,Pre-Primary and Primary       ,,Meleram Primary School
u_fc_poi_school.52316,BR,NMIS,Nyawi Primary School,10410,Primary,Primary,Public,Formal,School,,,7c724ee6-2943-416d-9e18-4d181723f21a,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.7765045 10.6660756),11.7765045,10.6660756,Borno,Borno,nyawi,Open,Pre-Primary and Primary       ,,Nyawi Primary School
u_fc_poi_school.52428,BR,NMIS,Yoksa Primary School,10508,Primary,Primary,Public,Formal,School,,,7cb36b03-f10e-4cb0-9512-02bbd1d91ff2,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.142092 10.7355738),12.142092,10.7355738,Borno,Borno,yoksa,Open,Pre-Primary and Primary       ,,Yoksa Primary School
u_fc_poi_school.52952,BR,NMIS,Korede Primary School,10707,Primary,Primary,Public,Formal,School,,,7dffefd1-d6c0-4a53-83ca-f2f32cc7f040,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.5430249 11.0601119),12.5430249,11.0601119,Borno,Borno,korede,Closed,Pre-Primary and Primary,,Korede Primary School
u_fc_poi_school.53193,BR,NMIS,Koshifa Primary School,10706,Primary,Primary,Public,Formal,School,,,7e905978-5a3b-48e5-aba2-cd1e1600d547,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.6803263 11.1199688),12.6803263,11.1199688,Borno,Borno,koshifa,Closed,Pre-Primary and Primary,,Koshifa Primary School
u_fc_poi_school.53951,BR,NMIS,Mbulamel Primary School,10511,Primary,Primary,Public,Formal,School,,,807ffa04-0e7a-4e92-ad3f-9e88d4db0060,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.1895617 10.6301898),12.1895617,10.6301898,Borno,Borno,mbulamel,Open,Pre-Primary and Primary       ,,Mbulamel Primary School
u_fc_poi_school.53954,BR,NMIS,Maudori Primary School,11405,Primary,Primary,Public,Formal,School,,,80833173-0d14-4f3b-a518-fbf3942e45d0,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.5871643 11.466939),12.5871643,11.466939,Borno,Borno,maudori,Closed,Pre-Primary and Primary       ,,Maudori Primary School
u_fc_poi_school.53981,BR,OSGOF,Paka Primary School,11801,Primary,Primary,Unknown,Formal,School,,,809a44d5-7f1d-495e-b986-a62356e62635,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.0118274 10.3654528),12.0118274,10.3654528,Borno,Borno,paka,Open,Pre-Primary and Primary       ,,Paka Primary School
u_fc_poi_school.54012,BR,NMIS,Labu Primary School,11209,Primary,Primary,Public,Formal,School,,,80ac83ab-b37e-49d9-8af5-9131c853cfb2,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.2119858 10.3459663),12.2119858,10.3459663,Borno,Borno,labu,Open,Pre-Primary and Primary       ,,Labu Primary School
u_fc_poi_school.54615,BR,NMIS,Ngabu Primary Primary School,12710,Primary,Primary,Public,Formal,School,,,822942dd-bd93-4900-8ea7-df4c73866414,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.0295071 10.1562379),12.0295071,10.1562379,Borno,Borno,ngabu,Open,Pre-Primary and Primary       ,,Ngabu Primary School
u_fc_poi_school.54671,BR,NMIS,Margimari Primary School,11603,Primary,Primary,Public,Formal,School,,,824a45b3-762b-4e4f-a30c-4d635ae7913d,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.3165537 11.7651512),13.3165537,11.7651512,Borno,Borno,margimari,Closed,Pre-Primary and Primary       ,,Margimari Primary School
u_fc_poi_school.54766,BR,OSGOF,Kamuya Primary School,10501,Primary,Primary,Unknown,Formal,School,,,82830250-d833-4e5f-9505-5bccf00b07b8,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.0556622 11.0338084),12.0556622,11.0338084,Borno,Borno,kamuya,Open,Pre-Primary and Primary       ,,Kamuya Primary School
