id,state,lga_name,school_name_grid3,school_name_immap,status,education_level,school_type,latitude,longitude,category,subtype,management
u_fc_poi_school.59507,Borno,Gwoza,Hambagda Primary School,Hambagda Primary School,Closed,Pre-Primary and Primary,,11.047595,13.7001595,Primary,Primary,Unknown
u_fc_poi_school.59522,Borno,Abadam,Primary School Bulagana,Bulagana Primary School,Closed,Pre-Primary and Primary       ,SUBEB,13.6509512,13.3031388,Primary,Primary,Unknown
u_fc_poi_school.59696,Borno,Bama,Dugje Primary School,Dugje Primary School,Closed,Pre-Primary and Primary       ,,11.6955535,14.0873131,Primary,Primary,Unknown
u_fc_poi_school.59959,Borno,Kaga,Mainok Primary School,Mainok Primary School,Open,Pre-Primary and Primary       ,,11.8284196,12.6357306,Primary,Primary,Public
u_fc_poi_school.60009,Borno,Konduga,Sojiri Primary School,Sojiri Primary School,Closed,Pre-Primary and Primary,,11.6570083,13.2493161,Primary,Primary,Public
u_fc_poi_school.60344,Borno,Askira/Uba,Wamdeo Primary School,Wamdeo Primary School,Open,Pre-Primary and Primary       ,SUBEB,10.5256886,13.1339527,Primary,Primary,Public
u_fc_poi_school.60351,Borno,Konduga,Bazamri Primary School,Bazamri Primary School,Closed,Pre-Primary and Primary,,11.6739835,13.4500066,Primary,Primary,Public
u_fc_poi_school.60388,Borno,Damboa,Talala Primary School,Talala Primary School,Closed,Pre-Primary and Primary,,11.2247011,12.3113496,Primary,Primary,Public
u_fc_poi_school.60638,Borno,Dikwa,Jiye Primary School,Jiye Primary School,Closed,Pre-Primary and Primary       ,,11.9681236,14.0539569,Primary,Primary,Public
u_fc_poi_school.60720,Borno,Jere,Femari Primary School,Femari Primary School,Closed,Pre-Primary and Primary,,11.970621,13.198272,Primary,Primary,Unknown
u_fc_poi_school.60860,Borno,Nganzai,Gajiram Central Primary School,Gajiram Central Primary School,Open,Pre-Primary and Primary       ,,12.4941641,13.2077658,Primary,Primary,Public
u_fc_poi_school.60894,Borno,Kwaya Kusar,Kubuku Primary School,Kubuku Primary School,Open,Pre-Primary and Primary       ,,10.4239352,11.9267164,Primary,Primary,Unknown
u_fc_poi_school.60961,Borno,Kala/Balge,Jilbe Primary School,Jilbe Primary School,Closed,Pre-Primary and Primary,,11.9179002,14.6361424,Primary,Primary,Public
u_fc_poi_school.61281,Borno,Hawul,Kirbutu Primary School,Kirbutu Primary School,Open,Pre-Primary and Primary       ,,10.481104,12.4338255,Primary,Primary,Public
u_fc_poi_school.61637,Borno,Bayo,Maina Baba Primary School,Maina Baba Primary School,Open,Pre-Primary and Primary       ,,10.3388335,11.5790629,Primary,Primary,Public
u_fc_poi_school.62106,Borno,Konduga,Tungushe Primary School,Tungushe Primary School,Closed,Pre-Primary and Primary       ,,12.0259315,13.0606025,Primary,Primary,Public
u_fc_poi_school.62224,Borno,Dikwa,Dubula Primary School,Dubula Primary School,Closed,Pre-Primary and Primary       ,,11.8512332,13.8244218,Primary,Primary,Public
u_fc_poi_school.62444,Borno,Mobbar,Asaga Primary School,Asaga Primary School,Closed,Pre-Primary and Primary,,13.3016118,12.7089345,Primary,Primary,Public
u_fc_poi_school.62773,Borno,Kwaya Kusar,Gashina Primary School,Gashina Primary School,Open,Pre-Primary and Primary       ,,10.5223631,11.8580953,Primary,Primary,Unknown
u_fc_poi_school.62788,Borno,Maiduguri,Wulari I Primary School,Wulari I Primary School,Open,Pre-Primary and Primary       ,,11.845361,13.1284201,Primary,Primary,Public
u_fc_poi_school.62852,Borno,Monguno,Ngurno Primary School,Ngurno Primary School,Closed,Pre-Primary and Primary       ,,12.7160686,13.688806,Primary,Primary,Unknown
u_fc_poi_school.63402,Borno,Magumeri,Banoram Primary School,Banoram Primary School,Closed,Pre-Primary and Primary       ,,11.9829485,12.5088648,Primary,Primary,Public
u_fc_poi_school.63995,Borno,Askira/Uba,Shishiwa Primary School,Shishiwa Primary School,Open,Pre-Primary and Primary       ,SUBEB,10.7501782,13.2244204,Primary,Primary,Public
u_fc_poi_school.64171,Borno,Damboa,Nduva Primary School,Nduva Primary School,Closed,Pre-Primary and Primary       ,,11.0674449,12.521285,Primary,Primary,Public
u_fc_poi_school.64371,Borno,Bayo,Korko Primary School,Korko Primary School,Open,Pre-Primary and Primary       ,,10.271027,11.603063,Primary,Primary,Public
u_fc_poi_school.64462,Borno,Kala/Balge,Karche Primary School,Karche Primary School,Closed,Pre-Primary and Primary,,12.2937012,14.4652069,Primary,Primary,Public
u_fc_poi_school.64807,Borno,Chibok,Primary School Bwalakila,Bwalakila Primary School,Closed,Pre-Primary and Primary       ,,10.9235429,12.8883584,Primary,Primary,Unknown
u_fc_poi_school.64877,Borno,Dikwa,Primary School Mugdala,Mugdala Primary School,Closed,Pre-Primary and Primary       ,,12.02709,14.0444,Primary,Primary,Unknown
u_fc_poi_school.64935,Borno,Gwoza,Jibrilli Primary,Jibrilli Primary School,Closed,Pre-Primary and Primary,,11.0938211,13.8453138,Primary,Primary,Unknown
u_fc_poi_school.65082,Borno,Bayo,Palakombo Primary School,Palakombo Primary School,Open,Pre-Primary and Primary       ,,10.2375328,11.7826077,Primary,Primary,Public
u_fc_poi_school.65090,Borno,Damboa,Mungule Primary School,Mungule Primary School,Closed,Pre-Primary and Primary,,11.0344367,12.656861,Primary,Primary,Public
u_fc_poi_school.65590,Borno,Konduga,Nyaleri Primary School,Nyaleri Primary School,Closed,Pre-Primary and Primary,,11.2939912,12.8484532,Primary,Primary,Public
u_fc_poi_school.65640,Borno,Damboa,Multe Primary School,Multe Primary School,Closed,Pre-Primary and Primary,,10.9522141,12.6105865,Primary,Primary,Public
u_fc_poi_school.65762,Borno,Chibok,Njilang Primary School,Njilang Primary School,Open,Pre-Primary and Primary       ,,10.8487454,12.773285,Primary,Primary,Public
u_fc_poi_school.65997,Borno,Konduga,Ngalbiyamari Primary School,Ngalbiyamari Primary School,Closed,Pre-Primary and Primary,,11.5632541,13.6575966,Primary,Primary,Public
u_fc_poi_school.66039,Borno,Bayo,Kukwal Primary School,Kukwal Primary School,Open,Pre-Primary and Primary       ,,10.6482991,11.777051,Primary,Standard,Public
u_fc_poi_school.66130,Borno,Hawul,Yimirkila Primary School,Yimirkila Primary School,Open,Pre-Primary and Primary       ,,10.4955636,12.4130762,Primary,Primary,Public
u_fc_poi_school.66332,Borno,Marte,Malalewa Primary School,Malalewa Primary School,Closed,Pre-Primary and Primary,,12.2342514,13.6604036,Primary,Primary,Unknown
u_fc_poi_school.66752,Borno,Bama,Maimallumri Primary School,Maimallumri Primary School,Closed,Pre-Primary and Primary       ,,11.4234892,13.7586293,Primary,Primary,Public
u_fc_poi_school.66993,Borno,Mafa,Boskoro Primary School,Boskoro Primary School,Closed,Pre-Primary and Primary       ,,11.9191164,13.761593,Primary,Primary,Public
u_fc_poi_school.67488,Borno,Bama,Amchaka Primary School,Amchaka Primary School,Closed,Pre-Primary and Primary       ,,11.7400182,14.3573504,Primary,Primary,Unknown
u_fc_poi_school.67762,Borno,Askira/Uba,Tampul B Primary School,Tampul B Primary School,Open,Pre-Primary and Primary       ,SUBEB,10.5930477,13.2289281,Primary,Primary,Public
u_fc_poi_school.68156,Borno,Konduga,Konduga Central Primary School,Konduga Central Primary School,Open,Pre-Primary and Primary       ,,11.6535774,13.417603,Primary,Standard,Public
u_fc_poi_school.68172,Borno,Bama,Kumshe Primary School,Kumshe Primary School,Closed,Pre-Primary and Primary       ,,11.3551074,14.2089816,Primary,Primary,Public
u_fc_poi_school.68216,Borno,Marte,Saula Primary School,Saula Primary School,Closed,Pre-Primary and Primary       ,,12.23253,13.96074,Primary,Primary,Unknown
u_fc_poi_school.68461,Borno,Gwoza,Kurana Bassa Primary School,Kurana Bassa Primary School,Closed,Pre-Primary and Primary,,11.0612704,13.7101342,Primary,Primary,Unknown
u_fc_poi_school.68513,Borno,Hawul,Hizhi Lawan Primary School,Hizhi Lawan Primary School,Open,Pre-Primary and Primary       ,,10.5250167,12.3114368,Primary,Primary,Public
u_fc_poi_school.68721,Borno,Askira/Uba,Bdagu Primary School,Bdagu Primary School,Open,Pre-Primary and Primary       ,SUBEB,10.8511757,13.2799509,Primary,Primary,Unknown
u_fc_poi_school.68875,Borno,Konduga,Mairamri Primary School,Mairamri Primary School,Closed,Pre-Primary and Primary,,11.6033323,13.4883077,Primary,Primary,Public
u_fc_poi_school.68978,Borno,Biu,Yamarkumi Primary School,Yamarkumi Primary School,Open,Pre-Primary and Primary       ,,10.6586849,12.1619738,Primary,Primary,Public
u_fc_poi_school.69053,Borno,Shani,Wurti Primary School,Wurti Primary School,Open,Pre-Primary and Primary       ,,10.2720041,12.025846,Primary,Primary,Unknown
u_fc_poi_school.69111,Borno,Bama,Kajeri Primary School,Kajeri Primary School,Closed,Pre-Primary and Primary       ,,11.4452939,13.7574572,Primary,Primary,Public
u_fc_poi_school.69122,Borno,Damboa,Alaramma Nomadic Primary School,Alaramma Nomadic Primary School,Closed,Pre-Primary and Primary,,10.9339289,12.5268164,Primary,Primary,Public
u_fc_poi_school.69164,Borno,Bama,Mbaga Primary School,Mbaga Primary School,Closed,Pre-Primary and Primary       ,,11.3069129,14.1090931,Primary,Primary,Unknown
u_fc_poi_school.69261,Borno,Shani,Kuladeni Primary School,Kuladeni Primary School,Open,Pre-Primary and Primary       ,,10.2215629,11.8211352,Primary,Primary,Public
u_fc_poi_school.69397,Borno,Dikwa,Sogoma Primary School,Sogoma Nomadic Primary School,Closed,Pre-Primary and Primary       ,,11.9537502,14.0010802,Primary,Primary,Public
u_fc_poi_school.69552,Borno,Damboa,Gangatilo Primary School,Gangatilo Primary School,Closed,Pre-Primary and Primary,,11.2113775,13.0877007,Primary,Primary,Public
u_fc_poi_school.69822,Borno,Hawul,Puba Primary School,Puba Primary School,Open,Pre-Primary and Primary       ,,10.4430843,12.373227,Primary,Primary,Public
u_fc_poi_school.69948,Borno,Kala/Balge,Moholo Primary School,Moholo Primary School,Closed,Pre-Primary and Primary,,12.0595586,14.5548655,Primary,Primary,Unknown
u_fc_poi_school.70151,Borno,Konduga,Amarwa Primary School,Amarwa Primary School,Closed,Pre-Primary and Primary,,11.7255976,13.2988304,Primary,Primary,Public
u_fc_poi_school.70203,Borno,Kukawa,Alagarno Primary School,Alagarno Primary School,Open,Pre-Primary and Primary,,13.1498333,13.5574271,Primary,Primary,Public
u_fc_poi_school.70658,Borno,Damboa,Izzige Primary School,Izzige Primary School,Closed,Pre-Primary and Primary,,10.9829236,13.2962896,Primary,Primary,Public
u_fc_poi_school.70987,Borno,Kaga,Awanari Primary School,Awanari Primary School,Closed,Pre-Primary and Primary       ,,11.3333146,12.6833648,Primary,Primary,Public
u_fc_poi_school.71323,Borno,Shani,Gari Primary School,Gari Primary School,Open,Pre-Primary and Primary       ,,10.2209276,12.107985,Primary,Primary,Public
u_fc_poi_school.71719,Borno,Hawul,Yelwa Primary School,Yelwa Primary School,Open,Pre-Primary and Primary       ,,10.401465,12.5479105,Primary,Primary,Public
u_fc_poi_school.71963,Borno,Kaga,Sheruri Primary School,Sheruri Primary School,Closed,Pre-Primary and Primary       ,,11.6127143,12.5413612,Primary,Primary,Public
u_fc_poi_school.72031,Borno,Shani,Kurje Primary School,Kurje Primary School,Open,Pre-Primary and Primary       ,,10.1854573,12.009803,Primary,Primary,Public
u_fc_poi_school.72051,Borno,Kukawa,Madayi Primary School,Madayi Primary School,Closed,Pre-Primary and Primary,,13.4149939,13.7936312,Primary,Primary,Public
u_fc_poi_school.73190,Borno,Marte,Marte Central Primary School,Marte Central Primary School,Closed,Pre-Primary and Primary       ,,12.3665071,13.8292712,Primary,Standard,Public
u_fc_poi_school.73774,Borno,Biu,Liya Primary School,Liya Primary School,Open,Pre-Primary and Primary       ,,10.7012819,12.389195,Primary,Primary,Unknown
u_fc_poi_school.73850,Borno,Hawul,Tilla Primary School,Tilla Primary School,Open,Pre-Primary and Primary       ,,10.5514389,12.1381903,Primary,Primary,Public
u_fc_poi_school.74135,Borno,Dikwa,Afuye Primary School,Afuye Primary School,Closed,Pre-Primary and Primary       ,,11.9826538,13.9923331,Primary,Primary,Public
u_fc_poi_school.74202,Borno,Nganzai,Maiwa Primary School,Maiwa Primary School,Closed,Pre-Primary and Primary       ,,12.3212582,13.237186,Primary,Primary,Public
u_fc_poi_school.74650,Borno,Monguno,Kuya Primary School,Kuya Primary School,Open,Pre-Primary and Primary       ,,12.6644512,13.6190758,Primary,Primary,Public
u_fc_poi_school.75156,Borno,Kala/Balge,Jarawa Primary School,Jarawa Primary School,Closed,Pre-Primary and Primary,,11.9609748,14.3990942,Primary,Primary,Public
u_fc_poi_school.75259,Borno,Askira/Uba,Kuma Primary School,Kuma Primary School,Open,Pre-Primary and Primary       ,SUBEB,10.4183345,13.1964807,Primary,Primary,Public
u_fc_poi_school.75355,Borno,Gwoza,Wala a Primary School,Wala A. Primary School,Closed,Pre-Primary and Primary,,11.1366593,13.7134528,Primary,Primary,Unknown
u_fc_poi_school.75450,Borno,Hawul,Gwaski Primary,Gwaski Primary School,Open,Pre-Primary and Primary       ,,10.4930954,12.2100803,Primary,Primary,Public
u_fc_poi_school.75688,Borno,Hawul,Birni Primary School,Birni Primary School,Open,Pre-Primary and Primary       ,,10.5199288,12.0169176,Primary,Primary,Public
u_fc_poi_school.75886,Borno,Biu,Sabon Layi Primary School,Sabon Layi Primary School,Open,Pre-Primary and Primary       ,,10.7312048,12.2089287,Primary,Primary,Public
u_fc_poi_school.76013,Borno,Nganzai,Gadai Primary School,Gadai Primary School,Closed,Pre-Primary and Primary       ,,12.3997772,12.9490668,Primary,Primary,Public
u_fc_poi_school.76069,Borno,Shani,Goromodo Primary School,Goromodo Primary School,Open,Pre-Primary and Primary       ,,10.2620459,12.1150339,Primary,Primary,Public
u_fc_poi_school.76144,Borno,Biu,Gur Garubula Primary School,Gur-Garubula Primary School,Open,Pre-Primary and Primary       ,,10.7711233,12.2008943,Primary,Primary,Unknown
u_fc_poi_school.76421,Borno,Konduga,Kellumiri Primary School,Kellumiri Primary School,Closed,Pre-Primary and Primary,,11.5384017,13.6729982,Primary,Aggregate,Public
u_fc_poi_school.76477,Borno,Konduga,Abduri Primary School,Abduri Primary School,Closed,Pre-Primary and Primary,,11.7463255,13.3640844,Primary,Primary,Unknown
u_fc_poi_school.76586,Borno,Konduga,Ajiri Auno Primary School,Ajiri-Auno Primary School,Closed,Pre-Primary and Primary,,11.6602914,13.1134228,Primary,Primary,Public
u_fc_poi_school.77149,Borno,Bama,Hausari Primary School,Hausari Primary School,Open,Pre-Primary and Primary       ,,11.5187218,13.6846848,Primary,Primary,Public
u_fc_poi_school.77151,Borno,Askira/Uba,Alagarno Primary School,Alagarno Nomadic Primary School,Open,Pre-Primary and Primary       ,SUBEB,10.7057443,12.7416125,Primary,Primary,Public
u_fc_poi_school.77154,Borno,Kaga,Karagawaru Primary School,Karagawaru Primary School,Closed,Pre-Primary and Primary       ,,11.9052794,12.5538502,Primary,Primary,Public
u_fc_poi_school.77169,Borno,Gwoza,Chinene Primary School,Chinene Primary School,Closed,Pre-Primary and Primary,,11.0864419,13.7968153,Primary,Primary,Unknown
u_fc_poi_school.77483,Borno,Hawul,Mindi Primary School,Mindi Primary School,Open,Pre-Primary and Primary       ,,10.4380834,12.1897348,Primary,Primary,Unknown
u_fc_poi_school.77512,Borno,Chibok,Hirpaya Primary School,Hirpaya Primary School,Open,Pre-Primary and Primary       ,,10.8663435,12.7895349,Primary,Primary,Public
u_fc_poi_school.77521,Borno,Monguno,Mowo Kaska Primary School,Mowo Kaska Primary School,Closed,Pre-Primary and Primary       ,,12.4873985,13.4293229,Primary,Primary,Public
u_fc_poi_school.77689,Borno,Damboa,Komdi Primary School,Komdi Primary School,Closed,Pre-Primary and Primary,,10.9866346,12.8668412,Primary,Primary,Public
u_fc_poi_school.77857,Borno,Konduga,Lukshe Primary School,Lukshe Primary School,Closed,Pre-Primary and Primary,,11.4953984,13.3472666,Primary,Primary,Unknown
u_fc_poi_school.78016,Borno,Magumeri,Chingowa Primary School,Chingowa Primary School,Closed,Pre-Primary and Primary       ,,12.0467877,12.8865284,Primary,Primary,Public
u_fc_poi_school.78287,Borno,Chibok,Mbalala Primary School,Mbalala Junior Secondary School,Open,Junior Secondary              ,,10.770198,12.8770838,Primary,Standard,Public
u_fc_poi_school.78802,Borno,Hawul,Azare Central Primary School,Azare Central Primary School,Open,Pre-Primary and Primary       ,,10.5294021,12.2877326,Primary,Primary,Public
u_fc_poi_school.79499,Borno,Guzamala,Ngollom Primary School,Ngollom Primary School,Open,Pre-Primary and Primary       ,,12.7008337,13.2932478,Primary,Primary,Public
u_fc_poi_school.79571,Borno,Bama,Kote Primary School,Kote Primary School,Closed,Pre-Primary and Primary       ,,11.4139393,14.0481086,Primary,Primary,Unknown
u_fc_poi_school.79754,Borno,Jere,Shuwari Primary School,Shuwari Primary School,Closed,Pre-Primary and Primary       ,,11.8816752,13.3029119,Primary,Primary,Unknown
u_fc_poi_school.79779,Borno,Biu,Kabura Primary School,Kabura Primary School,Open,Pre-Primary and Primary       ,,10.5802519,12.2233259,Primary,Primary,Public
u_fc_poi_school.79806,Borno,Damboa,Abulitu Primary School,Abulitu Primary School,Closed,Pre-Primary and Primary,,11.1346827,12.5760306,Primary,Primary,Public
u_fc_poi_school.80123,Borno,Hawul,Dangula Primary School,Dangula Primary School,Open,Pre-Primary and Primary       ,,10.5568024,12.3553465,Primary,Primary,Public
u_fc_poi_school.80191,Borno,Shani,Tudunwada Primary School,Tudunwada Primary School,Open,Pre-Primary and Primary       ,,10.1251459,11.9741803,Primary,Primary,Public
u_fc_poi_school.80336,Borno,Shani,Lamot Primary School,Lamot Primary School,Open,Pre-Primary and Primary       ,,10.230884,12.0505536,Primary,Primary,Public
u_fc_poi_school.80447,Borno,Hawul,Tanga Rahi Primary School,Tanga Rahi Primary School,Open,Pre-Primary and Primary       ,,10.5640348,12.184269,Primary,Primary,Unknown
u_fc_poi_school.80485,Borno,Jere,Dusuman Primary School,Dusuman Primary School,Closed,Pre-Primary and Primary       ,,11.9081796,13.2613296,Primary,Primary,Unknown
u_fc_poi_school.80537,Borno,Chibok,Takulashi Primary School,Takulashi Primary School,Open,Pre-Primary and Primary       ,,10.7936183,12.7254284,Primary,Primary,Public
u_fc_poi_school.80915,Borno,Konduga,Kimeri Primary School,Kimeri Primary School,Closed,Pre-Primary and Primary,,11.7058627,13.3210363,Primary,Primary,Public
